,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoliene_type,price,emi_per_month,zero_downpayment
0,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2013,Manual,"54,017",2nd,Petrol,"4,10,199","9,125/month",Zero downpayment
1,Honda City,Honda,V MT PETROL ,2015,Manual,"79,725",3rd,Petrol,"5,74,099","12,771/month",Zero downpayment
2,Hyundai i20 Active,Hyundai,1.2 S ,2015,Manual,"59,078",2nd,Petrol,"5,28,399","11,754/month",Zero downpayment
3,Maruti Dzire,Maruti,ZDI Plus AMT ,2017,Automatic,"98,433",1st,Diesel,"6,75,399","15,024/month",Zero downpayment
4,Ford New Figo,Ford,1.2 TITANIUM ,2017,Manual,"19,376",1st,Petrol,"4,98,799","11,096/month",Zero downpayment
5,Renault Lodgy,Renault,110 PS RXZ 8 STR ,2015,Manual,"1,38,716",1st,Diesel,"6,41,899","14,279/month",Zero downpayment
6,Ford FREESTYLE,Ford,TITANIUM + 1.2 TI-VCT ,2018,,"20,706",1st,Petrol,"6,26,999","13,947/month",Zero downpayment
7,Maruti Ertiga,Maruti,ZDI PLUS SHVS ,2016,Manual,"99,644",1st,Diesel,"7,76,499","17,273/month",Zero downpayment
8,Hyundai Elite i20,Hyundai,STA 1.4 CRDI ,2016,Manual,"1,01,920",1st,Diesel,"6,24,199","13,885/month",Zero downpayment
9,Maruti Ciaz,Maruti,ZETA 1.4 VVT AMT ,2018,Automatic,"34,106",1st,Petrol,"7,99,999","17,796/month",Zero downpayment
10,Honda WR-V,Honda,1.5 i-DTEC VX MT ,2017,Manual,"1,02,522",1st,Diesel,"7,33,399","16,314/month",Zero downpayment
11,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2018,Manual,"22,339",1st,Petrol,"8,30,399","18,472/month",Zero downpayment
12,Hyundai Creta,Hyundai,1.6 SX PLUS VTVT ,2016,Manual,"1,27,971",1st,Petrol,"7,78,199","17,311/month",Zero downpayment
13,Hyundai Verna,Hyundai,1.6 SX VTVT ,2018,Manual,"26,402",2nd,Petrol,"9,03,599","20,100/month",Zero downpayment
14,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,"87,618",1st,Petrol,"5,43,299","12,085/month",Zero downpayment
15,Mahindra TUV300,Mahindra,T6+ ,2018,Manual,"45,005",1st,Diesel,"8,04,899","17,905/month",Zero downpayment
16,Maruti Baleno,Maruti,LPHA 1.2 K12 ,2016,Manual,"53,269",1st,Petrol,"6,77,099","15,062/month",Zero downpayment
17,Jeep Compass,Jeep,2.0 LIMITED ,2018,Manual,"35,298",1st,Diesel,"15,20,299","33,818/month",Zero downpayment
18,Honda Amaze,Honda,1.2 SMT I VTEC ,2015,Manual,"37,088",2nd,Petrol,"4,90,899","10,920/month",Zero downpayment
19,Maruti S Cross,Maruti,ZETA 1.3 ,2015,Manual,"1,52,026",1st,Diesel,"6,01,899","13,389/month",Zero downpayment
20,Hyundai GRAND I10 NIOS,Hyundai,GNA 1.2 AT ,2020,Automatic,"60,307",1st,Petrol,"6,98,199","15,531/month",Zero downpayment
21,Hyundai GRAND I10 NIOS,Hyundai,1.2 Kappa Sports MT ,2020,Manual,"37,986",1st,Petrol,"6,58,299","14,643/month",Zero downpayment
22,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2017,Manual,"84,016",1st,Diesel,"8,65,099","19,244/month",Zero downpayment
23,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,"81,412",1st,Petrol,"5,55,299","12,352/month",Zero downpayment
24,Ford Figo Aspire,Ford,1.2 TITANIUM PETROL ,2018,Manual,"20,192",1st,Petrol,"5,95,099","13,238/month",Zero downpayment
25,Ford Figo Aspire,Ford,1.2 TITANIUM PETROL ,2018,Manual,"14,485",2nd,Petrol,"6,19,399","13,778/month",Zero downpayment
26,Honda Amaze,Honda,1.2 SX MT I VTEC ,2015,Manual,"62,723",1st,Petrol,"4,97,199","11,060/month",Zero downpayment
27,Volkswagen Vento,Volkswagen,HIGHLINE TDI AT ,2015,Automatic,"91,087",2nd,Diesel,"6,67,399","14,846/month",Zero downpayment
28,Honda City,Honda,V MT PETROL ,2017,Manual,"81,387",1st,Petrol,"7,47,699","16,632/month",Zero downpayment
29,Maruti Baleno,Maruti,LPHA DDIS 190 ,2017,Manual,"54,937",1st,Diesel,"6,69,499","14,893/month",Zero downpayment
30,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2017,Manual,"32,490",1st,Petrol,"6,03,499","13,425/month",Zero downpayment
31,Maruti Swift Dzire,Maruti,VXI OPT ,2017,Manual,"29,105",1st,Petrol,"5,62,399","12,510/month",Zero downpayment
32,Hyundai Creta,Hyundai,1.6 SX CRDI ,2017,,"1,23,920",2nd,Diesel,"8,54,099","18,999/month",Zero downpayment
33,Ford Ecosport,Ford,1.5 TITANIUMTDCI OPT ,2016,Manual,"97,408",1st,Diesel,"6,48,199","14,419/month",Zero downpayment
34,Hyundai Grand i10,Hyundai,STA 1.2 KAPPA VTVT ,2014,Manual,"65,341",2nd,Petrol,"4,57,299","10,172/month",Zero downpayment
35,Maruti Vitara Brezza,Maruti,ZDI + AMT ,2018,Automatic,"58,201",1st,Diesel,"8,99,099","20,000/month",Zero downpayment
36,Tata Hexa,Tata,Varicor 400 XT ,2019,Manual,"46,337",1st,Diesel,"18,62,899","41,439/month",Zero downpayment
37,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2018,Manual,"50,388",1st,Diesel,"8,51,899","18,950/month",Zero downpayment
38,Hyundai NEW SANTRO,Hyundai,1.1 SPORTS AMT ,2018,Automatic,"31,012",1st,Petrol,"5,43,299","12,085/month",Zero downpayment
39,Hyundai Creta,Hyundai,1.4 E PLUS CRDI ,2019,Manual,"94,409",1st,Diesel,"9,24,999","20,576/month",Zero downpayment
40,Maruti Vitara Brezza,Maruti,ZDI ,2019,Manual,"52,270",1st,Diesel,"8,79,099","19,555/month",Zero downpayment
41,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2018,Manual,"67,833",1st,Petrol,"8,30,399","18,472/month",Zero downpayment
42,Honda Jazz,Honda,1.2 VX AT ,2019,Manual,"4,355",1st,Petrol,"8,35,599","18,587/month",Zero downpayment
43,Hyundai NEW SANTRO,Hyundai,SPORTZ 1.1 ,2019,Manual,"35,220",1st,Petrol,"5,40,299","12,019/month",Zero downpayment
44,Maruti S PRESSO,Maruti,VXI ,2020,Manual,"21,269",1st,Petrol,"4,76,199","10,593/month",Zero downpayment
45,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2017,Manual,"46,621",1st,Petrol,"5,16,999","11,500/month",Zero downpayment
46,Hyundai Grand i10,Hyundai,gna 1.2 AT  VTVT ,2017,Automatic,"52,156",1st,Petrol,"5,35,799","11,919/month",Zero downpayment
47,Hyundai i10,Hyundai,GNA 1.1 IRDE2 ,2016,Manual,"28,579",2nd,Petrol,"3,88,499","8,642/month",Zero downpayment
48,Hyundai i10,Hyundai,SPORTZ 1.1 IRDE2 ,2015,Manual,"48,422",1st,Petrol,"4,00,899","8,918/month",Zero downpayment
49,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2019,Manual,"26,682",1st,Petrol,"6,15,499","13,691/month",Zero downpayment
50,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2015,Manual,"20,115",2nd,Petrol,"3,43,899","7,650/month",Zero downpayment
51,Maruti Wagon R 1.0,Maruti,VXI ,2018,Manual,"27,417",1st,Petrol,"4,98,299","11,084/month",Zero downpayment
52,Hyundai Eon,Hyundai,ERA PLUS (O) ,2017,Manual,"20,873",2nd,Petrol,"3,57,899","7,961/month",Zero downpayment
53,Maruti Wagon R 1.0,Maruti,VXI ,2014,Manual,"32,477",2nd,Petrol,"3,79,299","8,437/month",Zero downpayment
54,Maruti Wagon R 1.0,Maruti,VXI OPT ,2017,Manual,"18,213",1st,Petrol,"4,50,599","10,023/month",Zero downpayment
55,Maruti Alto K10,Maruti,VXI ,2017,Manual,"36,279",1st,Petrol,"3,72,599","8,288/month",Zero downpayment
56,Maruti Alto K10,Maruti,VXI (O) AMT ,2019,Automatic,"23,534",1st,Petrol,"4,08,199","9,080/month",Zero downpayment
57,Maruti Alto K10,Maruti,VXI AMT ,2019,Automatic,"12,927",1st,Petrol,"4,35,199","9,681/month",Zero downpayment
58,Maruti Celerio,Maruti,ZXI OPT AMT ,2016,Automatic,"52,048",1st,Petrol,"4,39,699","9,781/month",Zero downpayment
59,Renault TRIBER,Renault,1.0 RXL PETROL ,2021,Manual,"16,304",2nd,Petrol,"6,69,899","14,902/month",Zero downpayment
60,KIA SELTOS,KIA,HTK PLUS 1.5 PETROL ,2020,,"13,063",1st,Petrol,"12,35,599","27,485/month",Zero downpayment
61,Maruti Alto K10,Maruti,VXI ,2017,Manual,"38,893",1st,Petrol,"3,84,599","8,555/month",Zero downpayment
62,Hyundai GRAND I10 NIOS,Hyundai,SPORTZ PETROL ,2020,Manual,"4,515",1st,Petrol,"6,88,299","15,311/month",Zero downpayment
63,Hyundai Creta,Hyundai,1.6 SX PLUS PETROL ,2018,Manual,"31,281",1st,Petrol,"11,41,999","25,403/month",Zero downpayment
64,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2019,Manual,"25,735",1st,Petrol,"4,93,899","10,987/month",Zero downpayment
65,Renault Kwid,Renault,1.0 RXT Opt ,2018,Manual,"27,745",1st,Petrol,"3,83,899","8,540/month",Zero downpayment
66,Hyundai VENUE,Hyundai,1.0L Turbo GDI SX(O) MT ,2019,Manual,"24,659",1st,Petrol,"10,19,699","22,683/month",Zero downpayment
67,Nissan Terrano,Nissan,XL PLUS 85 PS DEISEL ,2014,Manual,"1,96,026",1st,Diesel,"5,00,699","11,138/month",Zero downpayment
68,Renault Kwid,Renault,RXT ,2016,Manual,"62,557",1st,Petrol,"3,17,399","7,060/month",Zero downpayment
69,Volkswagen Polo,Volkswagen,COMFORTLINE 1.2L PETROL ,2012,Manual,"38,887",1st,Petrol,"3,58,499","7,975/month",Zero downpayment
70,Mahindra Thar,Mahindra,CRDE 4X4 BS IV ,2017,Manual,"40,777",2nd,Diesel,"7,86,599","17,497/month",Zero downpayment
71,Maruti Ertiga,Maruti,VDI SHVS ,2016,Manual,"86,576",1st,Diesel,"7,65,899","17,037/month",Zero downpayment
72,Volkswagen Ameo,Volkswagen,COMFORTLINE 1.2 ,2017,Manual,"26,023",2nd,Petrol,"5,36,599","11,936/month",Zero downpayment
73,Renault Kwid,Renault,RXT ,2015,Manual,"46,463",2nd,Petrol,"3,22,299","7,169/month",Zero downpayment
74,Toyota Innova Crysta,Toyota,2.4 ZX 7 STR ,2016,Manual,"1,54,714",1st,Diesel,"16,41,499","36,514/month",Zero downpayment
75,Toyota Innova Crysta,Toyota,2.4 ZX 7 STR ,2016,Manual,"2,77,105",1st,Diesel,"15,61,399","34,732/month",Zero downpayment
76,Hyundai Elite i20,Hyundai,GNA 1.2 ,2016,Manual,"32,369",1st,Petrol,"5,34,799","11,896/month",Zero downpayment
77,Honda BR-V,Honda,1.5 i-VTEC S ,2017,Manual,"52,079",1st,Petrol,"7,51,099","16,708/month",Zero downpayment
78,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,"28,820",1st,Petrol,"5,79,599","12,893/month",Zero downpayment
79,Toyota Innova,Toyota,2.5 VX 8 STR BS IV ,2012,Manual,"1,15,553",2nd,Diesel,"8,93,199","19,869/month",Zero downpayment
80,Hyundai Creta,Hyundai,1.6 E + VTVT ,2016,Manual,"62,251",1st,Petrol,"7,16,299","15,934/month",Zero downpayment
81,Hyundai Creta,Hyundai,1.6 SX PLUS VTVT ,2016,Manual,"35,974",2nd,Petrol,"8,04,599","17,898/month",Zero downpayment
82,Mahindra Xylo,Mahindra,H8 ABS AIRBAG BS IV ,2017,Manual,"2,12,781",1st,Diesel,"7,65,999","17,039/month",Zero downpayment
83,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,"67,561",1st,Petrol,"5,65,699","12,584/month",Zero downpayment
84,Audi Q3,Audi,35 TDI Quattro ,2015,Automatic,"73,656",2nd,Diesel,"17,19,199","38,243/month",Zero downpayment
85,Maruti New  Wagon-R,Maruti,ZXI 1.2 ,2019,Manual,"36,420",1st,Petrol,"5,76,599","12,826/month",Zero downpayment
86,Hyundai Elite i20,Hyundai,STA 1.2 ,2016,Manual,"54,529",1st,Petrol,"6,19,199","13,774/month",Zero downpayment
87,Honda City,Honda,V MT PETROL ,2016,Manual,"54,548",3rd,Petrol,"6,80,999","15,148/month",Zero downpayment
88,Maruti Vitara Brezza,Maruti,LDI OPT ,2016,Manual,"83,028",1st,Diesel,"6,58,099","14,639/month",Zero downpayment
89,Hyundai Elite i20,Hyundai,SPORTZ (O) 1.2 ,2015,Manual,"64,360",1st,Petrol,"5,52,799","12,297/month",Zero downpayment
90,Mahindra XUV500,Mahindra,W8 FWD ,2015,Manual,"1,13,261",1st,Diesel,"8,45,999","18,819/month",Zero downpayment
91,Jeep Compass,Jeep,2.0 LIMITED ,2017,Manual,"24,676",1st,Diesel,"15,51,499","34,512/month",Zero downpayment
92,Toyota Etios Liva,Toyota,D 4D GD ,2012,Manual,"76,719",1st,Diesel,"4,22,899","9,407/month",Zero downpayment
93,Volkswagen Polo,Volkswagen,HIGHLINE1.2L PETROL ,2015,Manual,"57,637",2nd,Petrol,"4,89,899","10,898/month",Zero downpayment
94,Honda Jazz,Honda,1.5 SV I DTEC ,2015,Manual,"75,319",2nd,Diesel,"5,29,899","11,787/month",Zero downpayment
95,Maruti Dzire,Maruti,VDI AMT ,2017,Automatic,"45,121",1st,Diesel,"6,93,399","15,424/month",Zero downpayment
96,Hyundai VENUE,Hyundai,1.0 TURBO GDI SX+ AT ,2019,Automatic,"14,094",1st,Petrol,"10,83,799","24,109/month",Zero downpayment
97,Maruti Swift Dzire,Maruti,VDI BS IV ,2016,Manual,"46,562",1st,Diesel,"5,92,799","13,186/month",Zero downpayment
98,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2017,Manual,"54,263",1st,Diesel,"7,07,999","15,749/month",Zero downpayment
99,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2018,Manual,"48,031",1st,Petrol,"6,41,399","14,268/month",Zero downpayment
100,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2014,Manual,"33,543",1st,Petrol,"4,32,999","9,632/month",Zero downpayment
101,Hyundai Creta,Hyundai,SX PETROL MT ,2020,Manual,"4,959",1st,Petrol,"14,57,599","32,423/month",Zero downpayment
102,Ford Ecosport,Ford,1.5 TREND TI VCT ,2020,Manual,"9,459",1st,Petrol,"8,29,899","18,461/month",Zero downpayment
103,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2018,Manual,"23,044",1st,Petrol,"8,30,399","18,472/month",Zero downpayment
104,Hyundai Elite i20,Hyundai,1.4 CRDI ASTA (O) ,2019,Manual,"46,928",2nd,Diesel,"7,71,499","17,162/month",Zero downpayment
105,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2018,Manual,"48,857",1st,Petrol,"8,30,399","18,472/month",Zero downpayment
106,Hyundai i10,Hyundai,GNA 1.1 IRDE2 ,2016,Manual,"36,129",1st,Petrol,"3,98,499","8,864/month",Zero downpayment
107,Maruti Celerio,Maruti,Tour H2 ,2020,Manual,"7,474",1st,Petrol,"5,08,799","11,318/month",Zero downpayment
108,Maruti Swift,Maruti,VDI ABS ,2016,Manual,"1,47,960",1st,Diesel,"4,88,599","10,869/month",Zero downpayment
109,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2018,Manual,"50,423",1st,Petrol,"5,82,999","12,968/month",Zero downpayment
110,Hyundai Grand i10,Hyundai,SPORTZ (O) 1.2 AT VTVT ,2017,Automatic,"18,006",1st,Petrol,"6,00,199","13,351/month",Zero downpayment
111,Maruti Celerio,Maruti,ZXI AMT ,2016,Automatic,"43,766",1st,Petrol,"4,55,399","10,130/month",Zero downpayment
112,Maruti Alto 800,Maruti,LXI ,2016,Manual,"55,293",1st,Petrol,"2,89,299","6,435/month",Zero downpayment
113,Maruti Wagon R 1.0,Maruti,VXI ,2014,Manual,"24,756",1st,Petrol,"3,52,599","7,843/month",Zero downpayment
114,Maruti Celerio,Maruti,ZXI AMT ,2017,Automatic,"80,951",1st,Petrol,"4,59,599","10,224/month",Zero downpayment
115,Maruti Wagon R 1.0,Maruti,VXI OPT AMT ,2017,Automatic,"20,540",2nd,Petrol,"4,94,199","10,993/month",Zero downpayment
116,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,"53,148",2nd,Petrol,"4,00,199","8,902/month",Zero downpayment
117,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2019,Manual,"3,059",1st,Petrol,"4,73,599","10,535/month",Zero downpayment
118,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2020,Manual,"8,893",1st,Petrol,"4,73,999","10,544/month",Zero downpayment
119,Maruti Alto 800,Maruti,LXI ,2018,Manual,"2,345",1st,Petrol,"3,41,699","7,601/month",Zero downpayment
120,Maruti XL6,Maruti,ZETA SHVS ,2020,Manual,"43,347",1st,Petrol,"9,97,899","22,198/month",Zero downpayment
121,Maruti Swift,Maruti,VXI ,2013,Manual,"1,04,148",1st,Petrol,"4,07,599","9,067/month",Zero downpayment
122,Maruti Wagon R 1.0,Maruti,VXI ,2013,Manual,"50,635",1st,Petrol,"3,35,099","7,454/month",Zero downpayment
123,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2017,Manual,"27,171",1st,Petrol,"4,41,899","9,830/month",Zero downpayment
124,Maruti Celerio,Maruti,VXI ,2018,Manual,"53,793",1st,Petrol,"4,31,499","9,598/month",Zero downpayment
125,Ford Figo,Ford,1.2 ZXI DURATEC ,2010,Manual,"83,014",2nd,Petrol,"2,31,599","5,152/month",Zero downpayment
126,Maruti Swift Dzire,Maruti,VDI BS IV ,2013,Manual,"1,19,880",1st,Diesel,"4,45,299","9,905/month",Zero downpayment
127,Maruti Swift Dzire,Maruti,VDI BS IV ,2013,Manual,"1,62,740",1st,Diesel,"4,48,399","9,974/month",Zero downpayment
128,Nissan Micra,Nissan,XV PETROL ,2010,Manual,"89,073",2nd,Petrol,"2,68,699","5,977/month",Zero downpayment
129,Volkswagen Ameo,Volkswagen,COMFORTLINE 1.2 ,2017,Manual,"48,626",1st,Petrol,"4,63,099","10,301/month",Zero downpayment
130,Hyundai Grand i10,Hyundai,STA 1.2 VTVT ,2016,Manual,"69,526",1st,Petrol,"5,45,999","12,145/month",Zero downpayment
131,Fiat Punto EVO,Fiat,EMOTION 1.3 MULTIJET ,2015,Manual,"1,12,092",1st,Diesel,"4,04,799","9,005/month",Zero downpayment
132,Volkswagen Ameo,Volkswagen,COMFORTLINE 1.2 ,2017,Manual,"16,280",2nd,Petrol,"5,26,499","11,712/month",Zero downpayment
133,Renault Kwid,Renault,RXT ,2016,Manual,"29,163",1st,Petrol,"3,38,399","7,527/month",Zero downpayment
134,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"25,636",1st,Petrol,"5,65,799","12,586/month",Zero downpayment
135,Renault Kwid,Renault,RXT 1.0 EASY-R  AT ,2016,,"17,480",1st,Petrol,"3,78,999","8,431/month",Zero downpayment
136,Renault Kwid,Renault,RXT ,2016,Manual,"50,033",2nd,Petrol,"3,35,299","7,459/month",Zero downpayment
137,Maruti Dzire,Maruti,ZXI AMT ,2017,Automatic,"13,767",1st,Petrol,"6,94,399","15,447/month",Zero downpayment
138,Maruti Swift,Maruti,VDI ,2013,Manual,"88,137",2nd,Diesel,"4,07,099","9,056/month",Zero downpayment
139,Mahindra TUV300,Mahindra,T8 ,2016,Manual,"88,533",1st,Diesel,"7,27,399","16,181/month",Zero downpayment
140,Hyundai Verna,Hyundai,FLUIDIC 1.6 SX VTVT OPT ,2014,Manual,"60,444",2nd,Petrol,"6,00,299","13,353/month",Zero downpayment
141,Maruti Swift,Maruti,ZXI ,2016,Manual,"69,021",1st,Petrol,"5,02,999","11,189/month",Zero downpayment
142,Maruti Alto 800,Maruti,LXI ,2013,Manual,"58,509",1st,Petrol,"2,59,399","5,770/month",Zero downpayment
143,Maruti Ertiga,Maruti,VDI SHVS ,2016,Manual,"61,977",1st,Diesel,"8,14,899","18,127/month",Zero downpayment
144,Toyota Etios Liva,Toyota,G ,2011,Manual,"63,993",1st,Petrol,"3,35,899","7,472/month",Zero downpayment
145,Datsun Redi Go,Datsun,LIMITED EDITION ,2017,Manual,"40,664",1st,Petrol,"2,89,699","6,444/month",Zero downpayment
146,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2014,Manual,"76,518",1st,Petrol,"4,97,299","11,062/month",Zero downpayment
147,Honda BR-V,Honda,1.5 i-VTEC S ,2016,Manual,"93,313",1st,Petrol,"6,75,999","15,037/month",Zero downpayment
148,Maruti Swift,Maruti,VXI ,2018,Manual,"75,890",1st,Petrol,"5,44,099","12,103/month",Zero downpayment
149,Maruti Wagon R 1.0,Maruti,VXI AMT ,2017,Automatic,"15,957",3rd,Petrol,"4,26,099","9,478/month",Zero downpayment
150,Skoda Rapid,Skoda,STYLE 1.6 MPI MT ,2017,Manual,"47,837",1st,Petrol,"7,96,499","17,718/month",Zero downpayment
151,Nissan Micra Active,Nissan,XL(O) ,2018,Manual,"12,702",1st,Petrol,"5,02,199","11,171/month",Zero downpayment
152,Maruti Swift,Maruti,VXI OPT ,2017,Manual,"19,826",1st,Petrol,"5,86,799","13,053/month",Zero downpayment
153,Hyundai Creta,Hyundai,1.6 E + VTVT ,2017,Manual,"18,789",2nd,Petrol,"7,95,399","17,693/month",Zero downpayment
154,Hyundai Xcent,Hyundai,SX 1.2 ,2015,Manual,"72,116",1st,Petrol,"4,71,199","10,482/month",Zero downpayment
155,Volkswagen Vento,Volkswagen,1.2 TSI HIGHLINE PLUS AT ,2018,Automatic,"36,687",2nd,Petrol,"9,25,899","20,596/month",Zero downpayment
156,Hyundai i20 Active,Hyundai,1.2 S ,2016,Manual,"1,36,381",1st,Petrol,"5,08,399","11,309/month",Zero downpayment
157,Hyundai Xcent,Hyundai,S 1.2 OPT ,2014,Manual,"68,542",2nd,Petrol,"4,32,399","9,618/month",Zero downpayment
158,Maruti Celerio,Maruti,ZXI AMT ,2017,Automatic,"58,236",1st,Petrol,"4,54,699","10,115/month",Zero downpayment
159,Maruti Alto 800,Maruti,LXI ,2017,Manual,"5,362",1st,Petrol,"3,25,199","7,234/month",Zero downpayment
160,Hyundai i20 Active,Hyundai,1.2 S ,2015,Manual,"1,01,744",1st,Petrol,"5,69,699","12,673/month",Zero downpayment
161,Tata Tiago,Tata,XZ 1.2 REVOTRON ,2018,Manual,"38,855",1st,Petrol,"5,15,799","11,474/month",Zero downpayment
162,Hyundai Verna,Hyundai,1.6 SX VTVT AT (O) ,2018,Automatic,"25,533",2nd,Petrol,"10,25,099","22,803/month",Zero downpayment
163,Hyundai Elite i20,Hyundai,GNA 1.2 ,2016,Manual,"50,050",1st,Petrol,"5,34,799","11,896/month",Zero downpayment
164,Hyundai i20 Active,Hyundai,1.2 S ,2015,Manual,"59,946",3rd,Petrol,"5,70,599","12,693/month",Zero downpayment
165,Skoda Rapid,Skoda,Style 1.5 TDI AT ,2018,Automatic,"64,861",1st,Diesel,"10,42,699","23,194/month",Zero downpayment
166,Maruti Swift,Maruti,VXI ,2019,Manual,"27,277",2nd,Petrol,"5,70,299","12,686/month",Zero downpayment
167,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2017,Manual,"30,050",1st,Petrol,"7,75,699","17,255/month",Zero downpayment
168,Volkswagen Vento,Volkswagen,HIGHLINE 1.2 TSI AT ,2016,,"67,694",1st,Petrol,"7,03,099","15,640/month",Zero downpayment
169,Renault Captur,Renault,RXE PETROL MT ,2018,Manual,"26,678",1st,Petrol,"7,33,199","16,310/month",Zero downpayment
170,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,"58,795",2nd,Petrol,"5,47,599","12,181/month",Zero downpayment
171,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2018,Manual,"17,065",1st,Diesel,"9,42,999","20,976/month",Zero downpayment
172,Maruti Ciaz,Maruti,VXI PLUS AMT ,2016,Automatic,"33,493",1st,Petrol,"6,79,799","15,122/month",Zero downpayment
173,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2016,Manual,"81,515",2nd,Diesel,"6,58,299","14,643/month",Zero downpayment
174,Maruti Ciaz,Maruti,LPHA 1.4 VVT ,2017,Manual,"53,419",3rd,Petrol,"7,09,999","15,794/month",Zero downpayment
175,Hyundai Verna,Hyundai,FLUIDIC 1.6 SX VTVT ,2017,Manual,"87,381",1st,Petrol,"6,92,599","15,406/month",Zero downpayment
176,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2018,Manual,"41,558",1st,Diesel,"9,22,299","20,516/month",Zero downpayment
177,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2019,Manual,"33,729",1st,Petrol,"6,66,299","14,821/month",Zero downpayment
178,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2019,Manual,"20,688",1st,Petrol,"6,56,299","14,599/month",Zero downpayment
179,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2019,Manual,"12,455",1st,Petrol,"4,64,399","10,330/month",Zero downpayment
180,Maruti Alto 800,Maruti,VXI ,2018,Manual,"72,301",1st,Petrol,"3,14,999","7,007/month",Zero downpayment
181,Maruti Ciaz,Maruti,DELTA 1.5 SHVS VVT MT ,2020,Manual,"10,730",1st,Petrol,"9,42,799","20,972/month",Zero downpayment
182,Honda City,Honda,V MT PETROL ,2016,Manual,"33,611",1st,Petrol,"7,42,199","16,510/month",Zero downpayment
183,Tata Tiago,Tata,XZ 1.05 REVOTORQ ,2017,Manual,"80,563",2nd,Diesel,"4,48,399","9,974/month",Zero downpayment
184,Hyundai Elite i20,Hyundai,STA 1.2 ,2014,Manual,"69,024",2nd,Petrol,"5,55,599","12,359/month",Zero downpayment
185,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2019,Manual,"18,253",1st,Petrol,"7,14,599","15,896/month",Zero downpayment
186,Hyundai Elite i20,Hyundai,STA 1.2 ,2015,Manual,"56,235",2nd,Petrol,"5,83,299","12,975/month",Zero downpayment
187,Maruti IGNIS,Maruti,DELTA 1.2 K12 ,2019,Manual,"10,937",1st,Petrol,"5,37,599","11,959/month",Zero downpayment
188,Hyundai Elite i20,Hyundai,STA 1.4 CRDI ,2014,Manual,"40,582",1st,Diesel,"5,99,199","13,329/month",Zero downpayment
189,Hyundai Elite i20,Hyundai,ERA 1.2 ,2018,Manual,"26,226",2nd,Petrol,"5,34,499","11,890/month",Zero downpayment
190,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"51,194",1st,Petrol,"5,90,699","13,140/month",Zero downpayment
191,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2016,Manual,"40,982",1st,Petrol,"6,06,199","13,485/month",Zero downpayment
192,Hyundai i20,Hyundai,SPORTZ 1.2 VTVT ,2012,Manual,"73,841",1st,Petrol,"4,03,699","8,980/month",Zero downpayment
193,Maruti Baleno,Maruti,LPHA 1.2 K12 ,2016,Manual,"41,280",1st,Petrol,"6,81,399","15,157/month",Zero downpayment
194,Maruti Baleno,Maruti,LPHA 1.2 K12 ,2016,Manual,"5,082",1st,Petrol,"6,81,399","15,157/month",Zero downpayment
195,Hyundai Elite i20,Hyundai,STA 1.2 ,2014,Manual,"83,895",2nd,Petrol,"5,13,699","11,427/month",Zero downpayment
