,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoliene_type,price,emi_per_month,zero_downpayment
205,Tata Manza,Tata,URA ABS QUADRAJET BS IV ,2012,Manual,"68,713",3rd,Diesel,"34,799",223/month,Zero downpayment
206,Hyundai i20 Active,Hyundai,1.2 S ,2016,Manual,"41,282",1st,Petrol,"47,399",",177/month",Zero downpayment
207,Mahindra TUV300,Mahindra,T8 AT ,2015,Automatic,"97,261",2nd,Diesel,"51,599",",494/month",Zero downpayment
208,Toyota Innova Crysta,Toyota,2.8 ZX AT 7 STR ,2016,Automatic,"1,63,292",1st,Diesel,",77,899",",324/month",Zero downpayment
209,Honda Amaze,Honda,1.5 SMT I DTEC ,2014,Manual,"82,629",1st,Diesel,"41,899",830/month,Zero downpayment
210,Datsun Redi Go,Datsun,T (O) ,2016,Manual,"14,732",1st,Petrol,"35,199",232/month,Zero downpayment
211,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2017,Manual,"69,674",1st,Petrol,"93,699",",431/month",Zero downpayment
212,Hyundai Creta,Hyundai,1.4 S PLUS CRDI ,2016,Manual,"77,030",1st,Diesel,"11,699",",280/month",Zero downpayment
213,Maruti Wagon R,Maruti,LXI MINOR ,2009,Manual,"83,642",1st,Petrol,"03,099",518/month,Zero downpayment
214,Maruti Ertiga,Maruti,VXI ,2013,Manual,"33,284",4th,Petrol,"05,199",",238/month",Zero downpayment
215,Maruti Ciaz,Maruti,ZXI ,2014,Manual,"93,227",1st,Petrol,"89,799",",895/month",Zero downpayment
216,Toyota Innova,Toyota,2.5 G4 8 STR ,2010,Manual,"2,25,570",2nd,Diesel,"85,699",",804/month",Zero downpayment
217,Tata NEXON,Tata,XZA+ 1.5 ,2018,Automatic,"11,455",1st,Diesel,",95,399",",367/month",Zero downpayment
218,Renault Kwid,Renault,RXT 1.0 EASY-R  AT ,2016,Automatic,"20,594",1st,Petrol,"75,799",359/month,Zero downpayment
219,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2017,Manual,"77,201",1st,Diesel,"24,499",",341/month",Zero downpayment
220,Renault Duster,Renault,RXL 85PS EXPLORE ,2015,Manual,"57,340",2nd,Diesel,"61,699",",495/month",Zero downpayment
221,Hyundai Elite i20,Hyundai,STA 1.2 (O) ,2017,Manual,"37,172",1st,Petrol,"87,999",",080/month",Zero downpayment
222,Maruti Vitara Brezza,Maruti,LDI OPT ,2017,Manual,"32,882",1st,Diesel,"11,299",",822/month",Zero downpayment
223,Maruti Vitara Brezza,Maruti,VDI OPT ,2017,Manual,"38,464",1st,Diesel,"48,999",",661/month",Zero downpayment
224,Maruti Ciaz,Maruti,ZDI SHVS ,2015,Manual,"1,23,586",2nd,Diesel,"06,599",",493/month",Zero downpayment
225,Hyundai Creta,Hyundai,1.6 CRDI SX PLUS AUTO ,2016,Automatic,"1,12,477",1st,Diesel,"47,399",",074/month",Zero downpayment
226,Maruti Ciaz,Maruti,ZXI AT ,2015,Automatic,"79,783",1st,Petrol,"01,799",",387/month",Zero downpayment
227,Hyundai i20 Active,Hyundai,1.2 SX ,2017,Manual,"10,754",1st,Petrol,"53,899",",546/month",Zero downpayment
228,Honda Amaze,Honda,1.5 SX MT I DTEC ,2014,Manual,"54,831",1st,Diesel,"33,099",634/month,Zero downpayment
229,Hyundai New Elantra,Hyundai,2.0 SX (O) AT ,2017,Automatic,"51,305",1st,Petrol,",98,199",",429/month",Zero downpayment
230,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"39,058",1st,Petrol,"78,199",",862/month",Zero downpayment
231,Honda Amaze,Honda,1.2 VXMT I VTEC ,2013,Manual,"43,089",2nd,Petrol,"95,999",809/month,Zero downpayment
232,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2017,Manual,"44,332",1st,Diesel,"09,499",",007/month",Zero downpayment
233,Hyundai Verna,Hyundai,1.6 SX (O) CRDI MT ,2017,Manual,"21,278",1st,Diesel,",05,199",",809/month",Zero downpayment
234,Hyundai Elite i20,Hyundai,STA 1.4 CRDI ,2015,Manual,"37,423",1st,Diesel,"05,299",",465/month",Zero downpayment
235,Honda WR-V,Honda,1.5 i-DTEC VX MT ,2018,Manual,"41,342",1st,Diesel,"37,899",",639/month",Zero downpayment
236,Volkswagen Ameo,Volkswagen,HIGHLINE DSG 1.5 ,2017,Automatic,"38,177",2nd,Diesel,"47,099",",394/month",Zero downpayment
237,Maruti Dzire,Maruti,VXI AMT ,2017,Automatic,"67,513",1st,Petrol,"87,999",",080/month",Zero downpayment
238,Renault TRIBER,Renault,1.0 RXZ ,2019,Manual,"15,524",1st,Petrol,"76,399",",046/month",Zero downpayment
239,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,"35,818",2nd,Petrol,"67,499",",624/month",Zero downpayment
240,Maruti Baleno,Maruti,DELTA DDIS 190 ,2016,Manual,"96,899",1st,Diesel,"46,799",",163/month",Zero downpayment
241,Hyundai VENUE,Hyundai,S MT 1.2 KAPPA ,2020,Manual,"4,739",1st,Petrol,"43,799",",770/month",Zero downpayment
242,Maruti S Cross,Maruti,ZETA 1.3 ,2017,Manual,"32,734",1st,Diesel,"69,399",",115/month",Zero downpayment
243,Maruti Dzire,Maruti,ZDI Plus ,2018,Manual,"39,000",1st,Diesel,"00,299",",802/month",Zero downpayment
244,KIA SELTOS,KIA,GTX 1.4 GDI AT PETROL ,2019,Automatic,"20,989",1st,Petrol,",17,999",",767/month",Zero downpayment
245,Mercedes Benz CLA Class,Mercedes,CLA 200 CDI SPORT ,2015,Automatic,"1,09,405",2nd,Diesel,",80,399",",604/month",Zero downpayment
246,Maruti Ertiga,Maruti,VDI SHVS ,2018,Manual,"44,460",1st,Diesel,"38,099",",867/month",Zero downpayment
247,Maruti Celerio,Maruti,VXI ,2015,Manual,"34,813",1st,Petrol,"88,599",644/month,Zero downpayment
248,Mercedes Benz B Class,Mercedes,B200 CDI SPORT ,2015,Automatic,"81,299",3rd,Diesel,",62,799",",641/month",Zero downpayment
249,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2014,Manual,"61,473",1st,Petrol,"08,999",098/month,Zero downpayment
250,Tata NEXON,Tata,XM 1.2 ,2020,Manual,"5,136",1st,Petrol,"20,099",",243/month",Zero downpayment
251,Maruti Celerio,Maruti,VXI AMT ,2014,Automatic,"57,348",2nd,Petrol,"77,499",397/month,Zero downpayment
252,Maruti IGNIS,Maruti,DELTA 1.2 K12 ,2017,Manual,"41,139",1st,Petrol,"98,999",",100/month",Zero downpayment
253,Ford Figo Aspire,Ford,1.2 Trend+ Petrol ,2018,Manual,"6,038",1st,Petrol,"92,299",",175/month",Zero downpayment
254,Tata NEXON,Tata,XM 1.2 ,2020,Manual,"17,788",1st,Petrol,"20,099",",243/month",Zero downpayment
255,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,"62,883",2nd,Petrol,"34,499",",890/month",Zero downpayment
256,Renault Duster,Renault,85 PS RXL ,2016,Manual,"1,17,291",1st,Diesel,"43,199",",308/month",Zero downpayment
257,Honda City,Honda,V AT ,2012,Automatic,"68,421",2nd,Petrol,"52,799",",072/month",Zero downpayment
258,Hyundai Verna,Hyundai,1.6 SX VTVT AT (O) ,2018,Automatic,"13,691",1st,Petrol,",71,199",",053/month",Zero downpayment
259,KIA SELTOS,KIA,HTK PLUS AT 1.5 DIESEL ,2020,Automatic,"20,305",1st,Diesel,",80,299",",153/month",Zero downpayment
260,Hyundai Verna,Hyundai,1.6 SX VTVT (O) ,2018,Manual,"44,428",1st,Petrol,"00,699",",036/month",Zero downpayment
261,Ford Figo Aspire,Ford,1.2 TITANIUM PETROL ,2017,Manual,"29,632",1st,Petrol,"81,399",",708/month",Zero downpayment
262,Hyundai Elite i20,Hyundai,1.2 SPORTS PLUS VTVT ,2019,Manual,"12,006",1st,Petrol,"40,899",",481/month",Zero downpayment
263,Maruti Ciaz,Maruti,VDI+ SHVS ,2016,Manual,"83,002",1st,Diesel,"06,399",",489/month",Zero downpayment
264,Maruti S Cross,Maruti,SIGMA SHVS ,2018,Manual,"37,002",1st,Diesel,"88,499",",540/month",Zero downpayment
265,Honda City,Honda,S MT PETROL ,2014,Manual,"56,995",2nd,Petrol,"75,699",",806/month",Zero downpayment
266,Honda City,Honda,SV MT PETROL ,2014,Manual,"29,681",1st,Petrol,"54,399",",332/month",Zero downpayment
267,Mahindra XUV500,Mahindra,W7 FWD ,2018,,"34,555",1st,Diesel,",89,699",",689/month",Zero downpayment
268,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2018,Manual,"13,169",1st,Petrol,"58,199",",641/month",Zero downpayment
269,Maruti Swift,Maruti,VXI ,2014,Manual,"57,989",1st,Petrol,"36,599",712/month,Zero downpayment
270,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2012,Manual,"37,446",2nd,Petrol,"94,199",769/month,Zero downpayment
271,Honda Amaze,Honda,1.2 VXMT I VTEC ,2015,Manual,"39,046",2nd,Petrol,"51,599",",046/month",Zero downpayment
272,Maruti Alto K10,Maruti,VXI ,2016,Manual,"83,597",1st,Petrol,"05,499",796/month,Zero downpayment
273,Honda Brio,Honda,1.2 S MT I VTEC ,2013,Manual,"59,013",3rd,Petrol,"29,699",334/month,Zero downpayment
274,Volkswagen Polo,Volkswagen,HIGHLINE1.5L DIESEL ,2016,Manual,"83,283",1st,Diesel,"28,699",",761/month",Zero downpayment
275,Tata Tiago,Tata,XT 1.05 REVOTORQ ,2019,Manual,"23,411",1st,Diesel,"24,599",",669/month",Zero downpayment
276,Maruti Swift Dzire,Maruti,VDI BS IV ,2012,Manual,"1,36,082",1st,Diesel,"22,399",396/month,Zero downpayment
277,Hyundai Creta,Hyundai,1.6 VTVT SX AUTO ,2019,Automatic,"21,909",1st,Petrol,",39,899",",030/month",Zero downpayment
278,Maruti S Cross,Maruti,LPHA SHVS ,2018,Manual,"62,769",1st,Diesel,"77,699",",748/month",Zero downpayment
279,Maruti Swift,Maruti,VDI ABS ,2015,Manual,"82,274",1st,Diesel,"55,099",",348/month",Zero downpayment
280,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2018,Automatic,"44,329",1st,Petrol,"02,399",",849/month",Zero downpayment
281,Maruti Swift,Maruti,VDI AMT ,2018,Automatic,"65,055",1st,Diesel,"83,099",",195/month",Zero downpayment
282,Toyota Etios Liva,Toyota,GD ,2013,Manual,"46,910",1st,Diesel,"01,499",931/month,Zero downpayment
283,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2015,Manual,"15,052",2nd,Petrol,"62,499",",288/month",Zero downpayment
284,Maruti Wagon R 1.0,Maruti,LXI ,2013,Manual,"46,049",1st,Petrol,"45,699",690/month,Zero downpayment
285,Honda City,Honda,V MT DIESEL ,2014,Manual,"1,13,552",1st,Diesel,"72,499",",735/month",Zero downpayment
286,Ford Ecosport,Ford,1.5 TDCI TITANIUM PLUS ,2018,Manual,"50,008",1st,Diesel,"27,099",",398/month",Zero downpayment
287,Maruti Baleno,Maruti,LPHA 1.2 K12 ,2017,Manual,"36,120",1st,Petrol,"38,599",",205/month",Zero downpayment
288,Maruti Swift,Maruti,VDI ,2013,Manual,"77,854",1st,Diesel,"45,799",917/month,Zero downpayment
289,Hyundai Eon,Hyundai,SPORTZ ,2016,Manual,"17,900",3rd,Petrol,"14,999",007/month,Zero downpayment
290,Maruti Swift,Maruti,VXI ,2016,Manual,"14,606",2nd,Petrol,"04,399",",220/month",Zero downpayment
291,Hyundai Eon,Hyundai,ERA PLUS ,2015,Manual,"36,812",1st,Petrol,"16,899",049/month,Zero downpayment
292,Maruti Wagon R 1.0,Maruti,VXI ,2014,Manual,"38,699",1st,Petrol,"61,099",032/month,Zero downpayment
293,Maruti Celerio,Maruti,ZXI OPT AMT ,2016,Automatic,"95,276",2nd,Petrol,"82,599",511/month,Zero downpayment
294,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2016,Manual,"53,881",1st,Petrol,"52,999",",077/month",Zero downpayment
295,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,"40,838",1st,Petrol,"98,399",862/month,Zero downpayment
296,Honda Jazz,Honda,1.2 V AT ,2018,Automatic,"21,426",1st,Petrol,"30,799",",256/month",Zero downpayment
297,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2018,Automatic,"17,149",1st,Petrol,"63,499",",208/month",Zero downpayment
298,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2013,Manual,"45,420",2nd,Petrol,"20,899",363/month,Zero downpayment
299,Maruti Wagon R 1.0,Maruti,VXI ,2016,Manual,"42,670",1st,Petrol,"80,899",473/month,Zero downpayment
300,Ford Ecosport,Ford,1.5 TREND+ TDCI ,2018,Manual,"17,184",1st,Diesel,"55,799",",037/month",Zero downpayment
301,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2018,Manual,"28,853",1st,Diesel,"67,599",",524/month",Zero downpayment
302,Volkswagen Polo,Volkswagen,GT TSI 1.2 PETROL AT ,2017,Automatic,"90,007",1st,Petrol,"77,999",",082/month",Zero downpayment
303,Maruti Swift Dzire,Maruti,VDI BS IV ,2012,Manual,"1,33,978",1st,Diesel,"03,699",980/month,Zero downpayment
304,Maruti Vitara Brezza,Maruti,ZDI ,2019,Manual,"48,152",1st,Diesel,"68,999",",330/month",Zero downpayment
305,Maruti Vitara Brezza,Maruti,ZDI ,2019,Manual,"31,803",1st,Diesel,"04,599",",122/month",Zero downpayment
306,Maruti Alto K10,Maruti,LXI ,2014,Manual,"29,150",1st,Petrol,"48,999",539/month,Zero downpayment
307,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2019,Manual,"18,002",1st,Petrol,"24,699",",121/month",Zero downpayment
308,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2016,Manual,"40,829",1st,Petrol,"44,799",894/month,Zero downpayment
309,MG HECTOR,MG,SHARP DCT PETROL ,2021,Automatic,"6,110",1st,Petrol,",87,099",",426/month",Zero downpayment
310,Renault Kwid,Renault,RXT 1.0 EASY-R AT OPTION ,2019,Automatic,"16,756",1st,Petrol,"04,599",",225/month",Zero downpayment
311,Maruti Alto 800,Maruti,LXI ,2016,Manual,"44,444",1st,Petrol,"71,999",050/month,Zero downpayment
312,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2016,Manual,"40,988",1st,Petrol,"58,399",",197/month",Zero downpayment
313,Maruti Celerio,Maruti,ZXI OPT AMT ,2018,Automatic,"4,321",1st,Petrol,"46,699",",161/month",Zero downpayment
314,Maruti Celerio,Maruti,ZXI OPT AMT ,2018,Automatic,"27,426",1st,Petrol,"45,599",",137/month",Zero downpayment
315,Hyundai Grand i10,Hyundai,STA 1.2 (O) VTVT ,2016,Manual,"46,804",1st,Petrol,"92,099",",946/month",Zero downpayment
316,Maruti Vitara Brezza,Maruti,ZDI + AMT ,2019,Automatic,"69,807",1st,Diesel,"16,099",",378/month",Zero downpayment
317,Maruti Alto 800,Maruti,LXI ,2016,Manual,"28,544",1st,Petrol,"79,799",224/month,Zero downpayment
318,Hyundai i10,Hyundai,STA 1.2 AT KAPPA2 WITH SUNROOF ,2013,Automatic,"30,907",3rd,Petrol,"45,199",679/month,Zero downpayment
319,Maruti Alto 800,Maruti,VXI ,2017,Manual,"21,279",1st,Petrol,"15,999",029/month,Zero downpayment
320,Maruti Wagon R 1.0,Maruti,VXI ,2014,Manual,"20,071",1st,Petrol,"64,799",115/month,Zero downpayment
321,Maruti Swift,Maruti,ZDI ,2015,Manual,"64,342",1st,Diesel,"73,699",",762/month",Zero downpayment
322,Maruti S Cross,Maruti,DELTA 1.6 ,2015,Manual,"75,162",1st,Diesel,"04,899",",456/month",Zero downpayment
323,MG HECTOR,MG,SHARP DCT PETROL ,2020,Automatic,"8,149",1st,Petrol,",30,699",",498/month",Zero downpayment
324,Maruti Vitara Brezza,Maruti,ZDI ,2017,Manual,"47,948",1st,Diesel,"77,099",",286/month",Zero downpayment
325,Hyundai Elite i20,Hyundai,GNA 1.4 CRDI ,2015,Manual,"42,107",1st,Diesel,"06,699",",496/month",Zero downpayment
326,Maruti XL6,Maruti,ZETA SHVS ,2020,Manual,"38,477",1st,Petrol,"82,499",",855/month",Zero downpayment
327,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2013,Manual,"52,149",1st,Petrol,"01,799",",162/month",Zero downpayment
328,Jeep Compass,Jeep,2.0 LIMITED ,2017,Manual,"15,696",1st,Diesel,",67,299",",639/month",Zero downpayment
329,Maruti Ciaz,Maruti,VXI PLUS ,2017,Manual,"30,144",1st,Petrol,"74,799",",011/month",Zero downpayment
330,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2016,Manual,"74,337",1st,Diesel,"81,699",",388/month",Zero downpayment
331,Honda Amaze,Honda,1.2 VXMT I VTEC ,2016,Manual,"20,234",1st,Petrol,"77,199",",839/month",Zero downpayment
332,Hyundai Verna,Hyundai,1.6 SX (O) CRDI MT ,2018,Manual,"57,165",1st,Diesel,",00,799",",487/month",Zero downpayment
333,Maruti Dzire,Maruti,ZDI Plus AMT ,2017,Automatic,"38,118",2nd,Diesel,"27,799",",189/month",Zero downpayment
334,Toyota Innova,Toyota,2.5 GX 8 STR BS IV ,2012,Manual,"1,13,429",2nd,Diesel,"36,399",",381/month",Zero downpayment
335,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,"48,198",1st,Petrol,"74,699",335/month,Zero downpayment
336,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2016,Manual,"31,003",1st,Diesel,"88,699",",320/month",Zero downpayment
337,Ford Ecosport,Ford,1.5 TDCI TITANIUM PLUS ,2018,Manual,"21,618",1st,Diesel,"92,599",",855/month",Zero downpayment
338,Maruti Swift,Maruti,VXI ,2017,Manual,"6,595",1st,Petrol,"59,299",",441/month",Zero downpayment
339,Honda City,Honda,ZX MT I-DTEC ,2017,,"1,36,240",1st,Diesel,"78,999",",328/month",Zero downpayment
340,Maruti Swift,Maruti,VDI ,2016,Manual,"39,706",1st,Diesel,"27,799",",741/month",Zero downpayment
341,Maruti Swift,Maruti,VDI ,2017,Manual,"58,861",1st,Diesel,"30,799",",032/month",Zero downpayment
342,Renault Kwid,Renault,RXT 1.0 EASY-R AT OPTION ,2018,Automatic,"9,095",1st,Petrol,"81,399",",708/month",Zero downpayment
343,Jeep Compass,Jeep,1.4 LIMITED PLUS AT ,2019,Automatic,"19,830",1st,Petrol,",16,399",",854/month",Zero downpayment
344,Honda Amaze,Honda,1.2 SMT I VTEC ,2013,Manual,"66,896",2nd,Petrol,"85,099",566/month,Zero downpayment
345,Maruti Swift,Maruti,VDI ,2014,Manual,"46,205",1st,Diesel,"15,699",",471/month",Zero downpayment
346,Maruti Swift,Maruti,VDI ,2011,Manual,"1,00,554",1st,Diesel,"44,299",659/month,Zero downpayment
347,Maruti Baleno,Maruti,LPHA DDIS 190 ,2017,Manual,"48,828",1st,Diesel,"22,899",",856/month",Zero downpayment
348,Hyundai i20,Hyundai,STA 1.2 ,2009,Manual,"77,860",2nd,Petrol,"74,299",102/month,Zero downpayment
349,Mahindra Kuv100,Mahindra,K8 D 6 STR ,2016,Manual,"31,880",1st,Diesel,"49,999",",010/month",Zero downpayment
350,Ford Figo Aspire,Ford,1.5 TITANIUM AT PETROL ,2016,Automatic,"26,527",1st,Petrol,"28,999",",767/month",Zero downpayment
351,Volkswagen Ameo,Volkswagen,HIGHLINE 1.2 ,2016,Manual,"38,999",1st,Petrol,"01,799",",162/month",Zero downpayment
352,Mercedes Benz GLC CLASS,Mercedes,220 D SPORT 4MATIC ,2017,Automatic,"52,181",1st,Diesel,",06,099",",991/month",Zero downpayment
353,Hyundai i20 Active,Hyundai,1.4 SX ,2015,Manual,"33,616",2nd,Diesel,"94,199",",218/month",Zero downpayment
354,Toyota Innova,Toyota,2.5 V 8 STR ,2011,Manual,"1,21,805",3rd,Diesel,"38,599",",205/month",Zero downpayment
355,Volkswagen Ameo,Volkswagen,COMFORTLINE 1.2 ,2016,Manual,"51,419",3rd,Petrol,"12,499",176/month,Zero downpayment
356,Ford Figo Aspire,Ford,1.5 TREND DIESEL ,2015,Manual,"59,038",1st,Diesel,"53,399",",086/month",Zero downpayment
357,Maruti Ertiga,Maruti,ZDI PLUS SHVS ,2017,Manual,"40,062",2nd,Diesel,"69,999",",353/month",Zero downpayment
358,Tata Tiago,Tata,XZ 1.2 REVOTRON ,2017,Manual,"65,530",1st,Petrol,"78,499",",644/month",Zero downpayment
359,Tata Harrier,Tata,XM 2.0L Kryotec ,2020,Manual,"16,874",1st,Diesel,",24,099",",903/month",Zero downpayment
360,Honda Amaze,Honda,1.2 SMT I VTEC ,2014,Manual,"53,822",1st,Petrol,"09,899",118/month,Zero downpayment
361,Hyundai Creta,Hyundai,1.6 SX PLUS PETROL ,2017,Manual,"69,215",2nd,Petrol,"84,499",",675/month",Zero downpayment
362,Maruti Dzire,Maruti,VXI ,2018,Manual,"9,098",1st,Petrol,"27,799",",965/month",Zero downpayment
363,Maruti Dzire,Maruti,VDI ,2018,Manual,"68,253",1st,Diesel,"21,399",",047/month",Zero downpayment
364,Maruti Ertiga,Maruti,VDI SHVS ,2016,Manual,"58,796",1st,Diesel,"29,599",",230/month",Zero downpayment
365,Hyundai VENUE,Hyundai,1.0L Turbo GDI SX(O) MT ,2019,Manual,"8,924",1st,Petrol,"96,799",",173/month",Zero downpayment
366,Maruti Ciaz,Maruti,ZDI SHVS HYBIRD ,2016,Manual,"66,746",1st,Diesel,"77,499",",071/month",Zero downpayment
367,Hyundai Verna,Hyundai,FLUIDIC 1.6 SX VTVT ,2014,Manual,"89,996",1st,Petrol,"01,199",",149/month",Zero downpayment
368,Maruti Ertiga,Maruti,VDI SHVS ,2016,Manual,"99,939",1st,Diesel,"43,499",",539/month",Zero downpayment
369,Maruti Swift,Maruti,VXI ,2015,Manual,"24,966",1st,Petrol,"56,199",",148/month",Zero downpayment
370,Volkswagen Polo,Volkswagen,HIGHLINE1.2L PETROL ,2014,Manual,"67,087",1st,Petrol,"49,099",990/month,Zero downpayment
371,Honda City,Honda,S MT PETROL ,2013,Manual,"1,10,780",1st,Petrol,"11,399",151/month,Zero downpayment
372,Maruti Swift Dzire,Maruti,ZDI AMT ,2017,Automatic,"63,133",2nd,Diesel,"94,599",",227/month",Zero downpayment
373,Hyundai i10,Hyundai,SPORTZ 1.2 KAPPA2 ,2012,Manual,"17,645",1st,Petrol,"29,299",325/month,Zero downpayment
374,Maruti Zen Estilo,Maruti,VXI ,2010,Manual,"37,576",1st,Petrol,"03,299",522/month,Zero downpayment
375,Hyundai i10,Hyundai,SPORTZ 1.1 IRDE2 ,2015,Manual,"6,023",1st,Petrol,"01,899",940/month,Zero downpayment
376,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2014,Manual,"30,601",2nd,Petrol,"47,599",957/month,Zero downpayment
377,Maruti Alto 800,Maruti,LXI ,2014,Manual,"50,585",2nd,Petrol,"49,999",561/month,Zero downpayment
378,Maruti Swift,Maruti,ZDI ,2017,Manual,"1,42,766",1st,Diesel,"67,199",",617/month",Zero downpayment
379,Maruti Alto 800,Maruti,LXI ,2016,Manual,"34,714",1st,Petrol,"16,799",047/month,Zero downpayment
380,Maruti SX4,Maruti,ZDI ,2012,Manual,"1,32,910",1st,Diesel,"45,099",677/month,Zero downpayment
381,BMW X1,BMW,SDRIVE 20D ,2011,Automatic,"72,092",2nd,Diesel,"83,899",",437/month",Zero downpayment
382,Maruti Ciaz,Maruti,VDI ,2015,Manual,"1,62,112",1st,Diesel,"29,399",",776/month",Zero downpayment
383,Tata Hexa,Tata,Varicor 400 XTA ,2017,Automatic,"72,986",1st,Diesel,",54,799",",688/month",Zero downpayment
384,Tata Hexa,Tata,Varicor 400 XTA ,2017,Automatic,"1,04,089",1st,Diesel,",46,699",",732/month",Zero downpayment
385,Honda BR-V,Honda,1.5 i- DTEC V ,2016,Manual,"1,01,493",1st,Diesel,"91,699",",386/month",Zero downpayment
386,Tata NEXON,Tata,XZ+ 1.2 ,2017,Manual,"18,019",2nd,Petrol,"17,599",",963/month",Zero downpayment
